"надотряд\b"	"отряд\b"	"подотряд\b"	"гипотряд\b"	"инфраотряд\b"	"парвотряд\b"	"надсем\b\."	"сем\b\."	"подсем\b\."	"род"	"period_start"	"period_end"	"debug"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Другой (старый)"	""	""	"debug15518"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Группа собственно"	""	""	"debug15521"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"P. aygula"	""	""	"debug15524"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"P. entellus"	""	""	"debug15527"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"P. frontatus"	""	""	"debug15530"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"P. johni"	""	""	"debug15533"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"P. melalophos"	""	""	"debug15536"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"P. rubicundus"	""	""	"debug15539"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"P. senex"	""	""	"debug15542"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Pithecus cephalopterus"	""	""	"debug15545"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Pithecus schistaceus"	""	""	"debug15548"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Группа хохлатых"	""	""	"debug15551"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"P. barbei"	""	""	"debug15554"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"P. cristatus"	""	""	"debug15557"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"P. francoisi"	""	""	"debug15560"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"P. geei"	""	""	"debug15563"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"P. obscurus"	""	""	"debug15566"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"P. pileatus"	""	""	"debug15569"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"P. potenziani"	""	""	"debug15572"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"***"	""	""	"debug15575"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Pygathrix É.Geoffroy"	"1.806"	"0.0117"	"debug15578"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Pygathrix nemaeus"	""	""	"debug15588"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Pygathrix nemaeus"	""	""	"debug15595"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Pygathrix nemaeus"	""	""	"debug15601"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Pygathrix nemaeus"	""	""	"debug15606"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"*"	""	""	"debug15612"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Rhinopithecus Milne-Edwards,"	"1.806"	"0.0117"	"debug15615"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Rhinopithecus Presbytiscus"	""	""	"debug15624"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Rhinopithecus Presbytiscus"	""	""	"debug15627"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Rhinopithecus Presbytiscus"	""	""	"debug15636"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"-"	""	""	"debug15644"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Rhinopithecus Presbytiscus"	""	""	"debug15647"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Rhinopithecus Presbytiscus"	""	""	"debug15656"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Rhinopithecus Presbytiscus"	""	""	"debug15662"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Rhinopithecus Presbytiscus"	""	""	"debug15668"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Rhinopithecus roxellanae"	"5.333"	"1.806"	"debug15675"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"-"	""	""	"debug15680"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Rhinopithecus Presbytiscus"	""	""	"debug15683"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Rhinopithecus Rhinopithecus"	""	""	"debug15690"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Rhinopithecus Rhinopithecus"	""	""	"debug15693"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"***"	""	""	"debug15700"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Rhinopithecus lantianensis"	"1.806"	"0.0117"	"debug15703"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"***"	""	""	"debug15709"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus Desmarest,"	"5.333"	"1.806"	"debug15712"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus ajax"	""	""	"debug15723"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus dussumieri"	""	""	"debug15729"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"-"	""	""	"debug15740"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus entellus"	"1.806"	"0.0117"	"debug15743"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus entellus"	""	""	"debug15752"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus entellus"	""	""	"debug15757"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus entellus"	""	""	"debug15763"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus entellus"	""	""	"debug15768"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus entellus"	""	""	"debug15773"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus entellus"	""	""	"debug15778"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus entellus"	""	""	"debug15784"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus entellus"	""	""	"debug15789"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus entellus"	""	""	"debug15794"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"-"	""	""	"debug15799"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus hector"	""	""	"debug15802"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus hypoleucos"	""	""	"debug15809"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"-"	""	""	"debug15818"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus priam"	""	""	"debug15821"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus priam"	""	""	"debug15829"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus priam"	""	""	"debug15834"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"-"	""	""	"debug15842"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus schistaceus"	""	""	"debug15845"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"-"	""	""	"debug15855"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Синонимы:"	""	""	"debug15858"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"?Semnopithecus albocinereus"	""	""	"debug15861"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"?Semnopithecus dorsatus"	""	""	"debug15866"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"?Semnopithecits mitratus"	""	""	"debug15871"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"***"	""	""	"debug15879"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus palaeindicus"	"5.333"	"1.806"	"debug15882"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus sivalensis"	""	""	"debug15887"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Semnopithecus sp."	"5.333"	"1.806"	"debug15892"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"*"	""	""	"debug15895"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus Reichenbach,"	""	""	"debug15898"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Группа Trachypithecus"	""	""	"debug15908"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus johnii"	""	""	"debug15915"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"-"	""	""	"debug15927"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus vetulus"	""	""	"debug15930"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus vetulus"	""	""	"debug15940"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus vetulus"	""	""	"debug15946"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus vetulus"	""	""	"debug15953"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus vetulus"	""	""	"debug15958"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"?Trachypithecus vetulus"	""	""	"debug15965"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Группа Trachypithecus"	""	""	"debug15976"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus auratus"	""	""	"debug15979"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus auratus"	""	""	"debug15995"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus auratus"	""	""	"debug16001"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus auratus"	""	""	"debug16007"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus auratus"	""	""	"debug16012"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus auratus"	""	""	"debug16022"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"***"	""	""	"debug16028"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus auratus"	"1.806"	"0.0117"	"debug16031"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus auratus"	""	""	"debug16034"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"***"	""	""	"debug16037"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus barbei"	""	""	"debug16040"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus barbei"	""	""	"debug16052"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus barbei"	""	""	"debug16057"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus barbei"	""	""	"debug16062"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"-"	""	""	"debug16068"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus cristatus"	""	""	"debug16071"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus cristatus"	""	""	"debug16090"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus cristatus"	""	""	"debug16096"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus cristatus"	""	""	"debug16104"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"или 3"	""	""	"debug16112"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus villosus"	""	""	"debug16115"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus villosus"	""	""	"debug16120"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"-"	""	""	"debug16125"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus germaini"	""	""	"debug16128"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus germaini"	""	""	"debug16137"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Trachypithecus germaini"	""	""	"debug16143"
"ARCHONTA"	"PRIMATES"	"HAPLORRHINI"	"ANTHROPOIDEA"	"CATARRHINI"	"EUCATARRHINI"	"Cercopithecoidea"	"Cercopithecidae"	"Colobinae"	"Группа Trachypithecus"	""	""	"debug16149"
